Date,SP500,DAX,NASDAQ100,EUROSTOXX50,MSCIWORLD,GOLD,SILVER,BITCOIN
2023-03-13,3855.76,15982.1682,11923.1699,4376.5984,105.6776,1911.7,21.793,24197.5332
2023-03-14,3919.29,16337.2265,12199.79,4482.4862,107.2876,1906.2,21.929,24746.0742
2023-03-15,3891.9299,15807.4814,12251.3203,4328.5237,105.7824,1926.6,21.774,24375.9609
2023-03-16,3960.28,15840.2117,12581.3896,4357.1458,107.5448,1919.0,21.588,25052.7891
2023-03-17,3916.6399,15675.1657,12519.8799,4314.6349,106.2777,1969.8,22.351,27423.9297
2023-03-20,3951.5701,15947.1401,12562.6104,4399.0689,107.44,1979.2,22.533,27767.2363
2023-03-21,4002.8701,16288.1095,12741.4404,4482.319,108.9737,1938.0,22.324,28175.8164
2023-03-22,3936.97,16394.2841,12567.1504,4520.5468,107.5638,1946.8,22.675,27307.4375
2023-03-23,3948.72,16534.2903,12729.2305,4573.3264,107.7353,1993.8,23.144,28333.9727
2023-03-24,3970.99,16206.2452,12767.0498,4475.5506,108.0497,1982.1,23.247,27493.2852
2023-03-27,3977.53,16304.8932,12673.0703,4488.7047,108.5641,1952.4,23.054,27139.8887
2023-03-28,3971.27,16364.0894,12610.5703,4504.6145,108.4784,1972.4,23.324,27268.1309
2023-03-29,4027.8101,16615.6631,12846.0303,4586.4939,109.9454,1966.1,23.376,28348.4414
2023-03-30,4050.8301,16831.9238,12963.1396,4646.9528,110.7457,1980.3,23.902,28033.5625
2023-03-31,4109.3101,17042.7021,13181.3496,4705.4106,112.0984,1969.0,24.076,28478.4844
2023-04-03,4124.5098,16832.5912,13148.3496,4657.3719,112.6224,1983.9,23.941,27790.2207
2023-04-04,4100.6001,17026.9209,13100.0801,4708.9917,112.1937,2022.2,25.022,28168.0898
2023-04-05,4090.3799,17010.2702,12967.2002,4711.0478,111.7079,2020.9,24.963,28177.9844
2023-04-06,4105.02,17006.9122,13062.5996,4698.7408,112.108,2011.9,25.025,28044.1406
2023-04-10,4109.1099,17006.9122,13051.2305,4698.7408,112.2128,1989.1,24.846,29652.9805
2023-04-11,4108.9399,17016.1192,12964.1504,4709.9955,112.3557,2004.8,25.131,30235.0586
2023-04-12,4091.95,17144.4165,12848.3496,4731.6802,112.2604,2010.9,25.404,30139.0527
2023-04-13,4146.2202,17302.2338,13109.3896,4799.5165,113.7656,2041.3,25.874,30399.0664
2023-04-14,4137.6401,17474.5748,13079.5195,4853.8029,113.4988,2002.2,25.424,30485.6992
2023-04-17,4151.3198,17347.3196,13087.71,4798.5167,113.6608,1994.2,25.053,29445.0449
2023-04-18,4154.8701,17352.4204,13091.79,4800.5576,113.9561,2007.4,25.248,30397.5527
2023-04-19,4154.52,17445.5899,13088.71,4822.1109,113.7846,1995.2,25.366,28822.6797
2023-04-20,4129.79,17300.0351,12985.9805,4802.3788,113.3369,2007.6,25.368,28245.9883
2023-04-21,4133.52,17423.6542,13000.7695,4836.6319,113.575,1979.5,25.053,27276.9102
2023-04-24,4137.04,17438.0854,12969.7598,4838.578,113.7084,1989.1,25.306,27525.3398
2023-04-25,4071.6299,17553.782,12725.1104,4841.6833,111.927,1994.0,24.877,28307.5977
2023-04-26,4055.99,17341.1764,12806.4805,4773.0876,111.565,1985.7,24.871,28422.7012
2023-04-27,4135.3501,17455.2032,13160.0303,4814.4606,113.5369,1989.9,24.983,29473.7871
2023-04-28,4169.48,17565.6467,13245.9902,4809.212,114.1181,1990.1,24.999,29340.2617
2023-05-01,4167.8701,17565.6467,13231.4697,4809.212,114.0037,1983.4,25.009,28091.5684
2023-05-02,4119.5801,17251.2613,13113.6602,4711.1249,112.7653,2014.3,25.404,28680.5371
2023-05-03,4090.75,17413.8221,13030.21,4745.9012,112.2794,2028.6,25.476,29006.3086
2023-05-04,4061.22,17416.1139,12982.4805,4745.2815,111.7364,2048.0,26.035,28847.7109
2023-05-05,4136.25,17593.7165,13259.1299,4784.4248,113.6989,2017.4,25.743,29534.3848
2023-05-08,4138.1201,17577.9078,13291.6396,4791.6368,113.7465,2026.3,25.636,27694.2734
2023-05-09,4119.1699,17544.8701,13201.1104,4753.7302,113.2797,2036.2,25.698,27658.7754
2023-05-10,4137.6401,17429.6943,13347.8301,4722.2206,113.556,2030.5,25.461,27621.7559
2023-05-11,4130.6201,17393.1634,13389.7803,4733.8561,113.2892,2014.7,24.255,27000.7891
2023-05-12,4124.0801,17365.3921,13340.1797,4711.7333,113.1273,2014.5,23.992,26804.9902
2023-05-15,4136.2798,17274.4984,13413.5098,4684.4691,113.8037,2018.0,24.127,27192.6934
2023-05-16,4109.8999,17286.9343,13426.0098,4692.5565,112.8225,1988.4,23.737,27036.6504
2023-05-17,4158.77,17332.1529,13589.2598,4697.4782,113.8989,1980.7,23.752,27398.8027
2023-05-18,4198.0498,17518.41,13834.6201,4697.4782,114.6325,1956.5,23.495,26832.209
2023-05-19,4191.98,17537.3677,13803.4902,4736.11,114.6897,1978.7,23.92,26890.1289
2023-05-22,4192.6299,17558.8118,13849.7402,4746.4556,114.7659,1974.8,23.715,26851.2773
2023-05-23,4145.5801,17462.9303,13672.54,4694.5665,113.394,1972.4,23.474,27225.7266
2023-05-24,4115.2402,17061.5172,13604.4805,4591.9253,112.3271,1962.8,23.115,26334.8184
2023-05-25,4151.2798,16989.8882,13938.5303,4592.9865,112.8034,1943.1,22.786,26476.207
2023-05-26,4205.4502,17141.9061,14298.4102,4651.7241,114.2324,1944.1,23.24,26719.291
2023-05-29,4205.4502,17106.2016,14298.4102,4651.7241,114.2324,1944.1,23.24,27745.8848
2023-05-30,4205.52,17034.7348,14354.9902,4595.282,113.8608,1958.0,23.125,27702.3496
2023-05-31,4179.8301,16812.3005,14254.0898,4527.2516,112.9844,1963.9,23.474,27219.6582
2023-06-01,4221.02,16955.7858,14441.5098,4553.5933,114.3467,1978.0,23.875,26819.9727
2023-06-02,4282.3701,17272.3884,14546.6396,4652.4481,116.0615,1952.4,23.643,27249.5898
2023-06-05,4273.79,17079.159,14556.5,4593.1746,115.709,1958.0,23.534,25760.0977
2023-06-06,4283.8501,17130.7802,14558.0898,4600.9534,116.2044,1965.5,23.574,27238.7832
2023-06-07,4267.52,17074.683,14303.29,4591.506,115.5791,1942.7,23.439,26345.998
2023-06-08,4293.9302,17121.1543,14484.54,4601.7154,116.339,1963.6,24.264,26508.2168
2023-06-09,4298.8599,17198.2617,14528.3604,4625.5594,116.4737,1962.2,24.334,26480.375
2023-06-12,4338.9302,17306.7464,14784.2998,4640.6389,117.3779,1955.3,23.985,25902.5
2023-06-13,4369.0098,17469.0616,14900.8496,4679.2628,118.2628,1944.6,23.756,25918.7285
2023-06-14,4372.5898,17598.2807,15005.6904,4721.3976,118.484,1955.3,24.044,25124.6758
2023-06-15,4425.8398,17663.4536,15185.4805,4733.1202,119.9461,1957.8,23.891,25576.3945
2023-06-16,4409.5898,17904.9772,15083.9199,4810.5471,119.5517,1958.4,24.076,26327.4629
2023-06-19,4409.5898,17727.5408,15083.9199,4773.3666,119.5517,1958.4,24.076,26851.0293
2023-06-20,4388.71,17600.4973,15070.1504,4744.5786,118.5417,1935.5,23.193,28327.4883
2023-06-21,4365.6899,17497.8482,14867.4502,4720.6023,118.2243,1933.3,22.774,30027.2969
2023-06-22,4381.8901,17575.2017,15042.3203,4731.7472,118.2051,1912.7,22.436,29912.2812
2023-06-23,4348.3301,17347.8798,14891.4805,4681.2163,117.147,1919.1,22.328,30695.4688
2023-06-26,4328.8198,17246.7843,14689.0195,4668.6768,116.9065,1923.7,22.805,30271.1309
2023-06-27,4378.4102,17289.6853,14945.9102,4697.2451,118.1185,1914.0,22.939,30688.1641
2023-06-28,4376.8599,17475.6752,14964.5703,4760.6395,118.1377,1912.3,22.868,30086.2461
2023-06-29,4396.4399,17407.1817,14939.9502,4753.5092,118.484,1909.2,22.591,30445.3516
2023-06-30,4450.3799,17549.5859,15179.21,4780.9439,119.7729,1921.1,22.81,30477.252
2023-07-03,4455.5898,17540.4018,15208.6904,4797.284,120.0423,1921.7,22.896,31156.4395
2023-07-04,4455.5898,17503.705,15208.6904,4791.9311,120.0423,1921.7,22.896,30777.582
2023-07-05,4446.8198,17347.9708,15203.7803,4735.7246,119.4267,1919.6,23.197,30514.166
2023-07-06,4411.5898,16858.6904,15089.4502,4584.8331,118.0896,1908.7,22.686,29909.3379
2023-07-07,4398.9502,16993.0961,15036.8496,4613.9271,118.1858,1926.2,23.092,30342.2656
2023-07-10,4409.5298,17193.0233,15045.6396,4669.2735,118.5513,1925.0,23.151,30414.4707
2023-07-11,4439.2598,17378.7596,15119.0596,4717.764,119.4459,1931.3,23.086,30620.9512
2023-07-12,4472.1602,17647.8356,15307.2305,4802.6387,120.7444,1956.2,24.119,30391.6465
2023-07-13,4510.04,17988.4439,15571.9805,4894.4165,122.1392,1959.2,24.768,31476.0488
2023-07-14,4505.4199,18075.4773,15565.5996,4938.4501,121.8121,1960.1,25.014,30334.0684
2023-07-17,4522.79,18041.4879,15713.2803,4891.6974,122.0814,1952.4,24.844,30145.8887
2023-07-18,4554.98,18121.1749,15841.3496,4910.5261,123.0529,1977.2,25.084,29856.5625
2023-07-19,4565.7202,18088.5406,15826.3496,4898.3562,123.2165,1977.5,25.219,29913.9238
2023-07-20,4534.8701,18157.2082,15466.0898,4900.867,122.4758,1968.3,24.805,29792.0156
2023-07-21,4536.3398,18016.7283,15425.6699,4890.7566,122.5431,1964.3,24.698,29908.7441
2023-07-24,4554.6401,18012.9602,15448.0195,4876.2636,122.7259,1960.3,24.436,29176.916
2023-07-25,4567.46,17935.1581,15561.4199,4858.1698,123.0433,1962.1,24.68,29227.3906
2023-07-26,4566.75,17826.0001,15499.2598,4802.6942,123.1299,1968.9,24.825,29354.9727
2023-07-27,4537.4102,18175.2037,15464.9297,4927.0378,122.37,1945.4,24.236,29210.6895
2023-07-28,4582.23,18081.7366,15750.9297,4903.6613,123.5435,1960.4,24.37,29319.2461
2023-07-31,4588.96,18131.4198,15757.0,4929.2903,123.6397,1970.5,24.854,29230.1113
2023-08-01,4576.73,17860.5281,15718.0098,4929.2903,123.0337,1940.7,24.208,29675.7324
2023-08-02,4513.3901,17634.6471,15370.7402,4773.5677,121.1003,1937.4,23.754,29151.959
2023-08-03,4501.8901,17393.9563,15353.54,4711.0523,120.7348,1932.0,23.586,29178.6797
2023-08-04,4478.0298,17469.8129,15274.9199,4745.2227,120.4462,1939.6,23.617,29074.0918
2023-08-07,4518.4399,17550.1011,15407.8496,4772.4099,121.4755,1933.5,23.142,29180.5781
2023-08-08,4499.3799,17357.4045,15273.0498,4719.0896,120.8599,1924.1,22.717,29765.4922
2023-08-09,4467.71,17372.6904,15101.71,4731.3206,120.2443,1915.4,22.65,29561.4941
2023-08-10,4468.8301,17560.4531,15128.8398,4812.655,120.3982,1914.4,22.746,29429.5918
2023-08-11,4464.0498,17386.3336,15028.0703,4745.5331,120.1096,1912.9,22.674,29397.7148
2023-08-14,4489.7202,17406.2338,15205.5898,4739.1732,120.3982,1910.6,22.644,29408.4434
2023-08-15,4437.8599,17201.9198,15037.6504,4678.7799,118.965,1902.5,22.595,29170.3477
2023-08-16,4404.3301,17217.091,14876.4697,4671.6425,118.0223,1896.1,22.48,28701.7793
2023-08-17,4370.3599,17048.4475,14715.8096,4597.7162,117.2047,1884.1,22.67,26664.5508
2023-08-18,4369.71,16936.4594,14694.8398,4581.4351,117.1759,1886.1,22.695,26049.5566
2023-08-21,4399.77,16969.4951,14936.6904,4594.7975,117.8973,1893.3,23.304,26124.1406
2023-08-22,4387.5498,17116.5371,14908.96,4643.1012,117.551,1896.4,23.42,26031.6562
2023-08-23,4436.0098,17060.1226,15148.0596,4627.9256,118.8014,1918.5,24.363,26431.6406
2023-08-24,4376.3101,16973.9771,14816.4404,4598.6399,117.224,1918.2,24.211,26162.373
2023-08-25,4405.71,16881.0156,14941.8301,4574.7841,118.0223,1911.1,24.22,26047.668
2023-08-28,4433.3101,17051.8913,15052.46,4636.0628,118.9265,1917.9,24.238,26106.1504
2023-08-29,4497.6299,17246.0641,15376.5498,4683.6448,120.6194,1936.5,24.777,27727.3926
2023-08-30,4514.8701,17273.2736,15462.4297,4690.4015,121.0907,1944.3,24.734,27297.2656
2023-08-31,4507.6602,17434.22,15501.0703,4697.8355,120.9079,1938.2,24.472,25931.4727
2023-09-01,4515.77,17177.4297,15490.8604,4644.1396,121.11,1939.8,24.232,25800.7246
2023-09-04,4515.77,17052.641,15490.8604,4611.9294,121.11,1939.8,24.232,25812.416
2023-09-05,4496.8301,17024.7293,15508.2402,4608.3333,120.4366,1926.2,23.558,25779.9824
2023-09-06,4465.48,16884.447,15371.4404,4546.0257,119.7056,1918.1,23.206,25753.2363
2023-09-07,4451.1401,16857.013,15258.5195,4526.7083,119.3593,1917.5,22.95,26240.1953
2023-09-08,4457.4902,16838.6878,15280.2305,4532.8691,119.3882,1918.4,22.892,25905.6543
2023-09-11,4487.46,16935.6802,15461.8701,4559.8391,120.3212,1923.3,23.103,25162.6543
2023-09-12,4461.8999,16894.7859,15289.7402,4560.5998,119.7345,1911.3,23.127,25833.3438
2023-09-13,4467.4399,16833.1964,15348.5303,4541.6207,119.7729,1909.1,22.912,26228.3242
2023-09-14,4505.1001,16965.7472,15473.8896,4593.9781,120.9272,1910.0,22.748,26539.6738
2023-09-15,4450.3198,16906.2128,15202.4004,4568.716,119.8691,1923.7,23.126,26608.6934
2023-09-18,4453.5298,16778.1004,15225.3701,4529.615,119.7729,1931.5,23.232,26754.2812
2023-09-19,4443.9502,16749.5144,15191.2305,4536.58,119.5998,1932.0,23.194,27211.1172
2023-09-20,4402.2002,16857.9713,14969.9199,4567.6227,118.7245,1945.6,23.579,27132.0078
2023-09-21,4330.0,16588.7509,14694.2402,4487.685,116.7334,1919.2,23.444,26567.6328
2023-09-22,4320.0601,16586.48,14701.0996,4485.4842,116.5506,1925.4,23.596,26579.5684
2023-09-25,4337.4399,16404.5248,14768.9004,4437.621,116.7623,1916.6,23.145,26298.4805
2023-09-26,4273.5298,16158.4819,14545.8301,4373.4826,115.1078,1900.4,22.95,26217.25
2023-09-27,4274.5098,16084.0582,14580.1602,4366.9724,115.0213,1871.6,22.477,26352.7168
2023-09-28,4299.7002,16097.8049,14702.7695,4371.846,115.9254,1860.4,22.515,27021.5469
2023-09-29,4288.0498,16251.9996,14715.2402,4409.4643,115.5888,1848.1,22.236,26911.7207
2023-10-02,4288.3901,16109.0438,14837.5703,4371.5054,114.9539,1830.0,21.218,27530.7852
2023-10-03,4229.4502,15810.4344,14565.6201,4292.4864,113.4438,1824.6,21.178,27429.9785
2023-10-04,4263.75,15813.0892,14776.25,4293.486,114.1075,1818.5,20.956,27799.3945
2023-10-05,4258.1899,15834.3869,14723.2197,4307.6995,114.3479,1816.6,20.848,27415.9121
2023-10-06,4308.5,16062.2772,14973.2402,4370.9779,115.6657,1830.2,21.54,27946.5977
2023-10-09,4335.6602,15986.59,15047.1504,4345.9471,116.1851,1849.5,21.741,27583.6777
2023-10-10,4358.2402,16316.3494,15131.5195,4448.6605,117.1374,1861.0,21.776,27391.0195
2023-10-11,4376.9502,16395.0182,15241.1201,4454.8607,117.6568,1872.8,21.957,26873.3203
2023-10-12,4349.6099,16387.9877,15184.0996,4460.3181,116.7526,1869.3,21.792,26756.7988
2023-10-13,4327.7798,16001.7905,14995.1201,4358.1226,116.0793,1927.4,22.727,26862.375
2023-10-16,4373.6299,16032.7333,15172.7305,4366.2974,117.2047,1921.1,22.61,28519.4668
2023-10-17,4373.2002,16097.1106,15122.0098,4382.4881,117.1951,1922.7,22.863,28415.748
2023-10-18,4314.6001,15959.9381,14909.2598,4341.15,115.483,1955.3,22.944,28328.3418
2023-10-19,4278.0,15855.4439,14783.1299,4310.6019,114.4441,1968.4,22.887,28719.8066
2023-10-20,4224.1602,15666.3879,14560.8799,4260.7241,113.1648,1982.5,23.351,29682.9492
2023-10-23,4217.04,15673.913,14604.8496,4280.1998,113.0205,1976.3,23.072,33086.2344
2023-10-24,4247.6802,15876.6787,14745.8604,4337.6904,113.7901,1975.0,22.98,33901.5273
2023-10-25,4186.77,15778.7896,14381.6396,4315.8581,112.3184,1984.1,22.877,34502.8203
2023-10-26,4137.23,15566.669,14109.5703,4279.1022,111.1738,1987.2,22.787,34156.6484
2023-10-27,4117.3701,15516.4551,14180.4199,4240.9545,110.6255,1988.6,22.77,33909.8008
2023-10-30,4166.8198,15544.2731,14335.5098,4254.8933,111.9913,1996.2,23.282,34502.3633
2023-10-31,4193.7998,15721.228,14409.7803,4310.8933,112.6454,1985.2,22.841,34667.7812
2023-11-01,4237.8599,15787.4756,14664.9102,4328.6607,113.8093,1978.8,22.685,35437.2539
2023-11-02,4317.7798,16032.6078,14919.5498,4414.3985,116.1178,1985.6,22.751,34938.2422
2023-11-03,4358.3398,16129.6061,15099.4902,4433.1209,117.2817,1991.5,23.201,34732.3242
2023-11-06,4365.98,16244.1463,15154.9297,4463.114,117.2432,1981.6,23.149,35037.3711
2023-11-07,4378.3799,16245.9946,15296.0195,4453.061,117.3394,1966.8,22.508,35443.5625
2023-11-08,4382.7798,16289.7357,15313.2402,4469.3559,117.3682,1951.5,22.647,35655.2773
2023-11-09,4347.3501,16443.2198,15187.9004,4529.6523,116.6853,1964.2,22.831,36693.125
2023-11-10,4415.2402,16251.4021,15529.1201,4477.5659,118.157,1932.6,22.215,37313.9688
2023-11-13,4411.5498,16404.0447,15482.79,4524.2772,118.1954,1945.5,22.299,36502.3555
2023-11-14,4495.7002,16710.2904,15812.4697,4592.9241,120.6771,1961.8,23.079,35537.6406
2023-11-15,4502.8799,17131.3553,15817.1797,4694.5692,120.8695,1960.1,23.485,37880.582
2023-11-16,4508.2402,17135.705,15833.1699,4670.1297,120.8695,1983.9,23.892,36154.7695
2023-11-17,4514.02,17278.2691,15837.9902,4711.3662,121.4851,1981.6,23.809,36596.6836
2023-11-20,4547.3799,17343.6248,16027.0596,4736.2788,122.2257,1977.7,23.579,37476.957
2023-11-21,4538.1899,17404.6383,15933.6201,4741.6753,121.966,1999.3,23.843,35813.8125
2023-11-22,4556.6201,17423.1035,16001.3896,4751.6324,122.3796,1991.4,23.672,37432.3398
2023-11-23,4556.6201,17419.6589,16001.3896,4749.8583,122.3796,1991.4,23.672,37289.6211
2023-11-24,4559.3398,17482.2667,15982.0098,4768.35,122.6586,2002.2,24.329,37720.2812
2023-11-27,4550.4302,17467.911,15961.9805,4763.9162,122.4566,2011.8,24.672,37254.168
2023-11-28,4554.8901,17525.4452,16010.4297,4764.7445,122.5528,2039.7,24.93,37831.0859
2023-11-29,4550.5801,17792.7046,15987.5996,4810.1806,122.572,2047.1,25.072,37858.4922
2023-11-30,4567.7998,17794.3188,15947.8701,4809.1894,122.9086,2038.1,25.293,37712.7461
2023-12-01,4594.6299,17860.2763,15997.5801,4812.6673,123.8513,2071.0,25.499,38688.75
2023-12-04,4569.7798,17861.7422,15839.6699,4807.0623,123.1587,2024.1,24.555,41980.0977
2023-12-05,4567.1802,17918.1851,15877.71,4825.8047,122.9664,2018.5,24.201,44080.6484
2023-12-06,4549.3398,17978.3899,15788.0498,4839.077,122.6778,2030.5,23.889,43746.4453
2023-12-07,4585.5898,17903.9298,16022.4902,4816.7726,123.5627,2029.9,23.732,43292.6641
2023-12-08,4604.3701,18086.7912,16084.6904,4881.6211,124.0052,1998.3,22.971,44166.6016
2023-12-11,4622.4399,18080.4959,16221.7305,4887.8638,124.4765,1978.0,22.773,41243.832
2023-12-12,4643.7002,18078.9616,16354.25,4884.3773,124.8035,1977.8,22.728,41450.2227
2023-12-13,4707.0898,18105.105,16562.3691,4892.0026,126.6503,1982.3,22.639,42890.7422
2023-12-14,4719.5498,18236.6964,16537.8301,4941.3889,127.314,2030.2,24.096,43023.9727
2023-12-15,4719.1899,18415.8663,16623.4492,5001.4733,126.9197,2021.1,23.87,41929.7578
2023-12-18,4740.5601,18141.2149,16729.8008,4925.8904,127.5064,2026.3,23.831,42623.5391
2023-12-19,4768.3701,18291.3055,16811.8496,4954.3928,128.3914,2038.4,24.04,42270.5273
2023-12-20,4698.3501,18374.64,16554.1602,4978.6084,126.6835,2034.5,24.347,43652.25
2023-12-21,4746.75,18265.5638,16757.4102,4952.7798,128.1673,2039.1,24.307,43869.1523
2023-12-22,4754.6299,18387.1321,16777.4004,4976.4142,128.4292,2057.1001,24.29,43997.9023
2023-12-26,4774.75,18387.1321,16878.4609,4976.4142,128.9626,2058.2,24.144,42520.4023
2023-12-27,4781.5801,18488.2886,16906.8008,5000.6954,129.3311,2081.8999,24.375,43442.8555
2023-12-28,4783.3501,18553.1562,16898.4707,5014.8634,129.2535,2073.8999,24.134,42627.8555
2023-12-29,4769.8301,18541.0367,16825.9297,5004.6487,129.0014,2062.3999,23.853,42099.4023
2024-01-02,4742.8301,18511.2693,16543.9395,5004.6487,127.9249,2064.3999,23.733,44957.9688
2024-01-03,4704.8101,18095.9051,16368.4902,4867.0356,126.8969,2034.2,22.946,42848.1758
2024-01-04,4688.6802,18158.9876,16282.0098,4889.094,126.7514,2042.3,22.989,44179.9219
2024-01-05,4697.2402,18166.3253,16305.9805,4886.377,126.9066,2042.4,23.122,44162.6914
2024-01-08,4763.54,18291.5571,16649.8691,4908.1181,128.5843,2026.6,23.12,46970.5039
2024-01-09,4756.5,18276.5949,16678.6992,4892.3116,128.0703,2026.4,22.904,46139.7305
2024-01-10,4783.4502,18246.0126,16793.0508,4885.6795,128.8171,2021.7,22.884,46627.7773
2024-01-11,4780.2402,18160.5988,16820.9004,4875.4649,128.8074,2014.3,22.537,46368.5859
2024-01-12,4783.8301,18344.3623,16832.9199,4919.8008,128.9141,2046.7,23.162,42853.168
2024-01-15,4783.8301,18194.1987,16832.9199,4875.9632,128.9141,2046.7,23.162,42511.9688
2024-01-16,4765.98,18138.8779,16830.7109,4867.0201,128.0219,2026.0,22.933,43154.9453
2024-01-17,4739.21,17875.6889,16736.2793,4790.0181,127.1878,2002.6,22.516,42742.6523
2024-01-18,4780.9399,18034.8442,16982.2891,4847.4899,128.2546,2018.6,22.667,41262.0586
2024-01-19,4839.8101,18010.5644,17314.0,4839.9461,129.5929,2026.5,22.571,41618.4062
2024-01-22,4850.4302,18172.0106,17330.3809,4880.0974,129.8935,2019.8,22.163,39507.3672
2024-01-23,4864.6001,18090.6216,17404.2109,4859.0037,130.0584,2023.7,22.334,39845.5508
2024-01-24,4868.5498,18338.8746,17499.3008,4955.6563,130.3591,2013.9,22.755,40077.0742
2024-01-25,4894.1602,18397.6845,17516.9902,4986.2997,130.873,2016.9,22.808,39933.8086
2024-01-26,4890.9702,18398.0991,17421.0098,5028.116,130.9894,2016.8,22.755,41816.8711
2024-01-29,4927.9302,18370.7744,17596.2695,5030.6981,131.998,2025.2,23.138,43288.2461
2024-01-30,4924.9702,18388.6324,17476.7109,5051.789,131.8816,2031.5,23.107,42952.6094
2024-01-31,4845.6499,18329.4225,17137.2402,5040.4458,130.1457,2048.3999,23.051,42582.6055
2024-02-01,4906.1899,18214.371,17344.7109,5011.5065,131.6489,2053.0,23.13,43075.7734
2024-02-02,4958.6099,18397.959,17642.7305,5061.6591,132.3277,2036.1,22.701,43185.8594
2024-02-05,4942.8101,18222.651,17613.0391,5018.4014,131.7362,2025.7,22.335,42658.668
2024-02-06,4954.23,18296.8189,17572.7305,5038.8534,132.2501,2034.5,22.393,43084.6719
2024-02-07,4995.0601,18203.291,17755.0703,5033.1324,133.0066,2035.2,22.278,44318.2227
2024-02-08,4997.9102,18279.7926,17783.1699,5076.2167,133.0842,2032.2,22.565,45301.5664
2024-02-09,5026.6099,18242.1212,17962.4102,5082.4136,133.7339,2023.3,22.528,47147.1992
2024-02-12,5021.8398,18397.2755,17882.6602,5125.2051,133.8309,2018.2,22.709,49958.2227
2024-02-13,4953.1699,18184.4758,17600.4199,5051.416,131.8234,1992.9,22.096,49742.4414
2024-02-14,5000.6201,18146.7993,17807.6309,5043.0718,133.2296,1990.3,22.331,51826.6953
2024-02-15,5029.73,18294.7589,17845.7207,5090.44,134.3643,2002.1,22.912,51938.5547
2024-02-16,5005.5698,18442.1369,17685.9805,5134.4577,133.8697,2011.5,23.439,52160.2031
2024-02-19,5005.5698,18433.8784,17685.9805,5136.9363,133.8697,2011.5,23.439,51779.1445
2024-02-20,4975.5098,18391.9103,17546.0996,5129.3904,133.4527,2027.5,23.106,52284.875
2024-02-21,4981.7998,18510.0777,17478.9102,5163.614,133.5399,2022.3,22.851,51839.1797
2024-02-22,5087.0298,18795.5263,18004.6992,5253.6951,135.945,2019.7,22.765,51304.9727
2024-02-23,5088.7998,18857.5998,17937.6094,5274.8855,136.0905,2038.6,22.969,50731.9492
2024-02-26,5069.5298,18852.025,17933.3301,5263.1868,135.5668,2028.5,22.517,54522.4023
2024-02-27,5078.1802,19050.425,17971.0508,5301.4826,135.9159,2034.0,22.523,57085.3711
2024-02-28,5069.7598,19088.1915,17874.5,5296.3564,135.4892,2033.0,22.41,62504.7891
2024-02-29,5096.27,19161.0646,18043.8496,5286.9253,136.042,2045.7,22.666,61198.3828
2024-03-01,5137.0801,19162.6907,18302.9102,5288.8815,137.2639,2086.8999,23.15,62440.6328
2024-03-04,5130.9502,19209.101,18226.4805,5326.9288,137.0991,2117.7,23.779,68330.4141
2024-03-05,5078.6499,19211.9154,17897.8691,5311.5107,136.0323,2133.5,23.763,63801.1992
2024-03-06,5104.7598,19233.2533,18017.5703,5336.2539,137.0506,2150.3,24.272,66106.8047
2024-03-07,5157.3599,19447.8835,18297.9902,5421.6707,138.5247,2158.0,24.37,66925.4844
2024-03-08,5123.6899,19507.1457,18018.4492,5432.487,137.7876,2178.6001,24.339,68300.0938
2024-03-11,5117.9399,19419.6629,17951.6895,5395.3363,137.39,2182.5,24.512,72123.9062
2024-03-12,5175.27,19638.292,18219.1094,5447.3111,138.835,2160.3999,24.194,71481.2891
2024-03-13,5165.3101,19627.7799,18068.4707,5464.4847,138.7089,2175.3999,24.959,73083.5
2024-03-14,5150.48,19656.0469,18014.8105,5470.1142,138.0979,2163.0,24.874,71396.5938
2024-03-15,5117.0898,19521.1856,17808.25,5426.4882,137.4579,2157.3,25.2,69403.7734
2024-03-18,5149.4199,19515.3762,17985.0098,5422.5265,137.8749,2160.7,25.091,67548.5938
2024-03-19,5178.5098,19559.4868,18032.1992,5445.5815,138.5538,2156.3,24.964,61912.7734
2024-03-20,5224.6201,19570.3889,18240.1094,5431.9901,139.8533,2157.8999,24.933,67913.6719
2024-03-21,5241.5298,19883.0281,18320.3809,5525.8178,140.2994,2182.3999,24.849,65491.3906
2024-03-22,5234.1802,19775.9512,18339.4395,5465.0173,140.0375,2158.1001,24.692,63778.7617
2024-03-25,5218.1899,19735.983,18277.0605,5451.5281,139.6496,2174.8,24.745,69958.8125
2024-03-26,5203.5801,19925.3781,18210.5391,5488.6742,139.4654,2175.6001,24.483,69987.8359
2024-03-27,5248.4902,20015.0463,18280.8398,5504.7233,140.5322,2190.6001,24.625,69455.3438
2024-03-28,5254.3501,19996.6377,18254.6895,5496.8966,140.5322,2217.3999,24.797,70744.9531
2024-04-01,5243.77,19996.6377,18293.1992,5496.8966,140.1345,2236.5,24.954,69702.1484
2024-04-02,5205.8101,19630.9956,18121.7793,5413.7051,139.1647,2261.0,25.804,65446.9727
2024-04-03,5211.4902,19779.3752,18160.1895,5458.8481,139.5817,2294.3999,26.945,65980.8125
2024-04-04,5147.21,19945.9509,17878.7793,5495.8651,138.001,2288.8,27.14,68508.8438
2024-04-05,5204.3398,19696.3884,18108.4609,5434.5118,139.2229,2325.7,27.4,67837.6406
2024-04-08,5202.3901,19840.3265,18100.1895,5465.1147,139.3781,2331.7,27.712,71631.3594
